0,0
1,1
2,1
3,0
4,1
5,0
6,0
7,1
8,0
9,1
10,1
11,0
12,1
13,1
14,0
15,1
16,0
17,0
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,0
28,0
29,1
30,1
31,1
32,0
33,1
34,1
35,0
36,1
37,1
38,1
39,1
40,0
41,1
42,1
43,0
44,1
45,1
46,1
47,0
48,0
49,1
50,1
51,0
52,1
53,1
54,1
55,0
56,0
57,1
58,1
59,0
60,0
61,0
62,0
63,1
64,0
65,0
66,1
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,1
75,0
76,0
77,0
78,0
79,1
80,0
81,1
82,1
83,0
84,0
85,1
86,0
87,0
88,0
89,1
90,1
91,0
92,0
93,1
94,0
95,0
96,0
97,0
98,1
99,0
100,0
101,0
102,0
103,0
104,0
105,1
106,1
107,1
108,0
109,0
110,1
111,1
112,0
113,1
114,1
115,0
116,1
117,1
118,1
119,1
120,0
121,1
122,1
123,0
124,1
125,1
126,0
127,1
128,0
129,1
130,1
131,0
132,0
133,1
134,0
135,1
136,0
137,0
138,1
139,0
140,0
141,0
142,0
143,0
144,0
145,1
146,1
147,0
148,0
149,1
150,1
151,0
152,0
153,1
154,1
155,0
156,1
157,0
158,0
159,1
160,0
161,1
162,1
163,0
164,1
165,1
166,0
167,0
168,0
169,1
170,1
171,0
172,1
173,1
174,0
175,0
176,0
177,1
178,1
179,0
180,0
181,1
182,0
183,1
184,0
185,1
186,1
187,1
188,0
189,0
190,1
191,0
192,0
193,0
194,1
195,0
196,0
197,0
198,0
199,0
200,0
201,1
202,1
203,1
204,0
205,1
206,0
207,0
208,0
209,1
210,1
211,0
212,0
213,1
214,0
215,1
216,0
217,1
218,1
219,1
220,1
221,0
222,0
223,0
224,0
225,1
226,1
227,1
228,0
229,1
230,0
231,0
232,0
233,0
234,1
235,0
236,0
237,0
238,0
239,0
240,0
241,1
242,1
243,0
244,1
245,0
246,0
247,0
248,0
249,1
250,1
251,0
252,0
253,1
254,0
255,1
256,0
257,1
258,1
259,1
260,0
261,0
262,1
263,0
264,0
265,1
266,1
267,0
268,0
269,1
270,0
271,1
272,0
273,0
274,1
275,0
276,0
277,0
278,0
279,0
280,0
281,1
282,1
283,1
284,0
285,0
286,1
287,1
288,0
289,1
290,1
291,0
292,1
293,1
294,1
295,1
296,0
297,0
298,1
299,0
300,0
301,0
302,0
303,0
304,0
305,1
306,1
307,1
308,0
309,1
310,0
311,0
312,0
313,1
314,1
315,0
316,1
317,0
318,0
319,0
320,0
321,1
322,1
323,0
324,0
325,1
326,0
327,1
328,0
329,0
330,1
331,0
332,0
333,0
334,0
335,0
336,0
337,1
338,1
339,1
340,0
341,0
342,0
343,0
344,0
345,1
346,1
347,0
348,0
349,0
350,0
351,1
352,0
353,1
354,1
355,0
356,0
357,1
358,1
359,1
360,0
361,1
362,1
363,0
364,0
365,1
366,0
367,1
368,0
369,0
370,1
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,0
380,1
381,0
382,0
383,1
384,0
385,1
386,1
387,1
388,0
389,0
390,1
391,1
392,0
393,0
394,1
395,0
396,0
397,0
398,0
399,0
400,0
401,1
402,1
403,0
404,0
405,0
406,0
407,1
408,0
409,0
410,1
411,0
412,0
413,0
414,0
415,0
416,0
417,1
418,1
419,0
420,0
421,0
422,1
423,0
424,0
425,1
426,1
427,0
428,1
429,0
430,0
431,1
432,0
433,1
434,1
435,1
436,0
437,1
438,0
439,0
440,0
441,0
442,1
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,1
451,0
452,1
453,1
454,0
455,0
456,0
457,1
458,1
459,0
460,1
461,1
462,1
463,1
464,0
465,1
466,1
467,0
468,1
469,1
470,1
471,0
472,0
473,1
474,1
475,0
476,0
477,1
478,1
479,1
480,0
481,1
482,1
483,0
484,0
485,1
486,0
487,1
488,0
489,1
490,1
491,1
492,0
493,0
494,1
495,0
496,0
497,0
498,1
499,0
500,1
501,1
502,1
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,0
511,0
512,0
513,1
514,1
515,0
516,1
517,1
518,0
519,0
520,0
521,1
522,1
523,0
524,1
525,1
526,1
527,1
528,0
529,1
530,1
531,1
532,0
533,0
534,1
535,0
536,0
537,1
538,1
539,0
540,0
541,1
542,0
543,1
544,0
545,1
546,1
547,0
548,1
549,1
550,0
551,1
552,0
553,0
554,1
555,0
556,0
557,0
558,0
559,0
560,0
561,1
562,1
563,0
564,1
565,0
566,0
567,1
568,0
569,1
570,1
571,1
572,0
573,0
574,0
575,0
576,0
577,1
578,1
579,1
580,0
581,0
582,1
583,1
584,0
585,1
586,1
587,1
588,0
589,1
590,0
591,1
592,0
593,1
594,1
595,0
596,1
597,1
598,0
599,1
600,0
601,0
602,1
603,0
604,1
605,1
606,1
607,0
608,0
609,0
610,1
611,0
612,1
613,1
614,1
615,0
616,0
617,0
618,1
619,0
620,1
621,1
622,1
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,1
634,1
635,0
636,1
637,0
638,0
639,0
640,0
641,1
642,1
643,0
644,0
645,1
646,0
647,1
648,0
649,1
650,1
651,1
652,0
653,0
654,1
655,0
656,0
657,1
658,1
659,0
660,0
661,1
662,0
663,1
664,0
665,0
666,1
667,0
668,0
669,1
670,1
671,1
672,0
673,1
674,1
675,1
676,0
677,0
678,1
679,1
680,0
681,0
682,1
683,0
684,0
685,0
686,0
687,0
688,0
689,1
690,1
691,1
692,0
693,1
694,0
695,0
696,0
697,1
698,1
699,0
700,1
701,0
702,0
703,0
704,0
705,1
706,1
707,0
708,0
709,1
710,0
711,1
712,0
713,0
714,1
715,0
716,0
717,0
718,0
719,0
720,0
721,1
722,1
723,0
724,0
725,1
726,1
727,0
728,0
729,1
730,1
731,0
732,1
733,1
734,0
735,0
736,0
737,1
738,1
739,0
740,0
741,0
742,0
743,1
744,0
745,1
746,1
747,0
748,0
749,1
750,1
751,1
752,0
753,0
754,1
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,1
763,0
764,0
765,0
766,1
767,0
768,0
769,1
770,1
771,1
772,0
773,1
774,0
775,0
776,0
777,1
778,1
779,1
780,0
781,1
782,1
783,1
784,0
785,0
786,1
787,0
788,1
789,1
790,0
791,0
792,0
793,0
794,1
795,0
796,0
797,0
798,0
799,0
800,0
801,1
802,1
803,0
804,0
805,1
806,1
807,0
808,0
809,1
810,1
811,0
812,1
813,1
814,0
815,0
816,0
817,1
818,1
819,0
820,0
821,0
822,0
823,1
824,0
825,1
826,1
827,0
828,0
829,1
830,1
831,1
832,0
833,1
834,1
835,1
836,1
837,0
838,1
839,1
840,0
841,1
842,1
843,0
844,0
845,0
846,0
847,1
848,0
849,1
850,1
851,0
852,0
853,0
854,1
855,1
856,0
857,1
858,1
859,0
860,0
861,0
862,1
863,1
864,0
865,1
866,1
867,0
868,0
869,1
870,0
871,1
872,0
873,1
874,1
875,1
876,0
877,0
878,1
879,1
880,0
881,1
882,1
883,1
884,0
885,0
886,1
887,1
888,0
889,1
890,1
891,0
892,1
893,0
894,0
895,1
896,0
897,1
898,1
899,0
900,0
901,0
902,1
903,0
904,0
905,1
906,1
907,0
908,1
909,0
910,0
911,1
912,0
913,1
914,1
915,0
916,1
917,1
918,0
919,0
920,0
921,1
922,1
923,0
924,1
925,0
926,0
927,1
928,0
929,1
930,1
931,1
932,0
933,1
934,0
935,0
936,0
937,1
938,1
939,1
940,1
941,0
942,0
943,1
944,0
945,1
946,0
947,1
948,1
949,1
950,1
951,1
952,0
953,1
954,1
955,0
956,1
957,0
958,0
959,1
960,0
961,1
962,1
963,1
964,0
965,0
966,1
967,1
968,0
969,1
970,0
971,1
972,1
973,1
974,1
975,1
976,0
977,1
978,1
979,0
980,0
981,0
982,1
983,1
984,0
985,1
986,1
987,1
988,0
989,0
990,1
991,0
992,0
993,1
994,1
995,1
996,0
997,1
998,0
999,1
1000,0
1001,1
1002,1
1003,0
1004,0
1005,0
1006,1
1007,1
1008,0
1009,1
1010,1
1011,0
1012,1
1013,0
1014,0
1015,1
1016,0
1017,1
1018,1
1019,0
1020,0
1021,0
1022,0
1023,1
1024,0
1025,1
1026,1
1027,0
1028,1
1029,1
1030,0
1031,0
1032,0
1033,1
1034,1
1035,1
1036,1
1037,1
1038,0
1039,1
